full_path,file,type,date,changes,arch,value_name,value_type,size,perm,uid,gid,md5,sha1,uname,gname,mtime,inode,sha256,attributes,symbolic_path,checksum
/etc/ssl/certs/ANF_Secure_Server_Root_CA.pem,/etc/ssl/certs/ANF_Secure_Server_Root_CA.pem,file,1681268940,1,,,,64,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519644,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,ef4bc5f0483bf5d13c51bd157c5d43dab7fbc3c8
/etc/ssl/certs/Actalis_Authentication_Root_CA.pem,/etc/ssl/certs/Actalis_Authentication_Root_CA.pem,file,1681268940,1,,,,69,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519645,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e3c5b60fc9c40f32992684841a55773054f65eac
/etc/ssl/certs/AC_RAIZ_FNMT-RCM_SERVIDORES_SEGUROS.pem,/etc/ssl/certs/AC_RAIZ_FNMT-RCM_SERVIDORES_SEGUROS.pem,file,1681268940,1,,,,74,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519643,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,777134bc6a6b75aa1e73108b7efa12e72676771a
/etc/ssl/certs/AffirmTrust_Commercial.pem,/etc/ssl/certs/AffirmTrust_Commercial.pem,file,1681268940,1,,,,61,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519646,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0ae276fad8779e1be8f69a4aeb04d58c43459e24
/etc/ssl/certs/AffirmTrust_Networking.pem,/etc/ssl/certs/AffirmTrust_Networking.pem,file,1681268940,1,,,,61,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519647,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e41e316c9273a4ffe07166bca925b9cbed36df67
/etc/ssl/certs/AffirmTrust_Premium.pem,/etc/ssl/certs/AffirmTrust_Premium.pem,file,1681268940,1,,,,58,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519648,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,7916dccb4741926108fe6ee8abee189c022d7805
/etc/ssl/certs/AffirmTrust_Premium_ECC.pem,/etc/ssl/certs/AffirmTrust_Premium_ECC.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519649,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,17834f09e7673507fa9ef1ee679773973112f4ef
/etc/ssl/certs/Amazon_Root_CA_2.pem,/etc/ssl/certs/Amazon_Root_CA_2.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519651,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,cc76c94a89cd42e8683d45b05d90792e1fe07d42
/etc/ssl/certs/Amazon_Root_CA_1.pem,/etc/ssl/certs/Amazon_Root_CA_1.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519650,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,7208d1de19c98fa1422efc7b68f835d5e15d0c27
/etc/ssl/certs/Amazon_Root_CA_3.pem,/etc/ssl/certs/Amazon_Root_CA_3.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519652,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,14e92075fc11661fc79ff36a88d62c5e5df7872b
/etc/ssl/certs/Amazon_Root_CA_4.pem,/etc/ssl/certs/Amazon_Root_CA_4.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519653,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,ed03b5841096254304f28c039c16c541c48158a3
/etc/ssl/certs/Atos_TrustedRoot_2011.pem,/etc/ssl/certs/Atos_TrustedRoot_2011.pem,file,1681268940,1,,,,60,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519654,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,ef7b1282bc0dab658bf5d0405050389f1bc799f8
/etc/ssl/certs/Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.pem,/etc/ssl/certs/Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.pem,file,1681268940,1,,,,96,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519655,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,dda4ac4c00fdd170ba453ae01d913926071290d7
/etc/ssl/certs/Baltimore_CyberTrust_Root.pem,/etc/ssl/certs/Baltimore_CyberTrust_Root.pem,file,1681268940,1,,,,64,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519656,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,9def45d9d8655f42ebe41290053efd2f7359105d
/etc/ssl/certs/Buypass_Class_2_Root_CA.pem,/etc/ssl/certs/Buypass_Class_2_Root_CA.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519657,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,d1b60907edbbec4bb170b82efc3a0ba8acba175c
/etc/ssl/certs/Buypass_Class_3_Root_CA.pem,/etc/ssl/certs/Buypass_Class_3_Root_CA.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519658,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,3bad00fd71253104f46ef75f0dd576fd5289b8bc
/etc/ssl/certs/CA_Disig_Root_R2.pem,/etc/ssl/certs/CA_Disig_Root_R2.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519659,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,2d3c329ee74a387148692c3cbdf5b62b03c84472
/etc/ssl/certs/COMODO_Certification_Authority.pem,/etc/ssl/certs/COMODO_Certification_Authority.pem,file,1681268940,1,,,,69,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519661,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,c18d2c62ad81cb92fd35b029da7ee934ece091e5
/etc/ssl/certs/CFCA_EV_ROOT.pem,/etc/ssl/certs/CFCA_EV_ROOT.pem,file,1681268940,1,,,,51,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519660,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,f0f526b205350bcb3b3b533ecfdc16e1269a3955
/etc/ssl/certs/COMODO_ECC_Certification_Authority.pem,/etc/ssl/certs/COMODO_ECC_Certification_Authority.pem,file,1681268940,1,,,,73,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519662,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,d9febf3fa7c04f4791825e0ec34af00a52af9a8e
/etc/ssl/certs/Certigna_Root_CA.pem,/etc/ssl/certs/Certigna_Root_CA.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519665,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,f45a9fc7583fce47b32ac47089f3d46708f3b612
/etc/ssl/certs/Certigna.pem,/etc/ssl/certs/Certigna.pem,file,1681268940,1,,,,47,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519664,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,3fc6e8d24bc4ec0433ade79bb2f8a3fae0f24285
/etc/ssl/certs/COMODO_RSA_Certification_Authority.pem,/etc/ssl/certs/COMODO_RSA_Certification_Authority.pem,file,1681268940,1,,,,73,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519663,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0045f36b098e6afd9d99a987609348356c4394be
/etc/ssl/certs/Certum_EC-384_CA.pem,/etc/ssl/certs/Certum_EC-384_CA.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519666,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,26dd823c0873de018519e7ca68015f7ae56393ba
/etc/ssl/certs/Certum_Trusted_Network_CA.pem,/etc/ssl/certs/Certum_Trusted_Network_CA.pem,file,1681268940,1,,,,64,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519667,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,ab4b36f00e06fdea7a9b00daa1bfdc39410601b7
/etc/ssl/certs/Certum_Trusted_Network_CA_2.pem,/etc/ssl/certs/Certum_Trusted_Network_CA_2.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519668,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,93cabf038bfa782cf01ed76e0e8f1ce5d45a941e
/etc/ssl/certs/Certum_Trusted_Root_CA.pem,/etc/ssl/certs/Certum_Trusted_Root_CA.pem,file,1681268940,1,,,,61,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519669,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,2d5c1ef630694362067d0a6af5b1a06832aa3dba
/etc/ssl/certs/Comodo_AAA_Services_root.pem,/etc/ssl/certs/Comodo_AAA_Services_root.pem,file,1681268940,1,,,,63,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519670,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,3842e5f874bc047f6059c4dc27165f233429afd4
/etc/ssl/certs/Cybertrust_Global_Root.pem,/etc/ssl/certs/Cybertrust_Global_Root.pem,file,1681268940,1,,,,61,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519671,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,4a6c8efd74b3746a914e72ac952d15f176a7ffbb
/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_2009.pem,/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_2009.pem,file,1681268940,1,,,,69,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519672,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,6869a7d8ded468a05a78f6a99840dfd33538ebd0
/etc/ssl/certs/DigiCert_Assured_ID_Root_G2.pem,/etc/ssl/certs/DigiCert_Assured_ID_Root_G2.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519675,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,2f014f9e24f950941ed1f5f9b512ee07591dbdb2
/etc/ssl/certs/DigiCert_Assured_ID_Root_CA.pem,/etc/ssl/certs/DigiCert_Assured_ID_Root_CA.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519674,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0c8862307196da6ddbccaa8612d685d1358914ed
/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_EV_2009.pem,/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_EV_2009.pem,file,1681268940,1,,,,72,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519673,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0bc49a2cd7ed6cbee38b2b1f59211f606c1b6d30
/etc/ssl/certs/DigiCert_Assured_ID_Root_G3.pem,/etc/ssl/certs/DigiCert_Assured_ID_Root_G3.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519676,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,ab1e2c131ae811b69c1f78025aa1f614c05abc26
/etc/ssl/certs/DigiCert_Global_Root_CA.pem,/etc/ssl/certs/DigiCert_Global_Root_CA.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519677,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,0693cbbea8873bd994b192d4e8365142194e3d6a
/etc/ssl/certs/DigiCert_Global_Root_G3.pem,/etc/ssl/certs/DigiCert_Global_Root_G3.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519679,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,b7a1c9ebe6936e699271df54157a60b6bc788567
/etc/ssl/certs/DigiCert_Global_Root_G2.pem,/etc/ssl/certs/DigiCert_Global_Root_G2.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519678,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,53c67ee2da2ee3fbf556320b5aa68f273eae3b32
/etc/ssl/certs/DigiCert_High_Assurance_EV_Root_CA.pem,/etc/ssl/certs/DigiCert_High_Assurance_EV_Root_CA.pem,file,1681268940,1,,,,73,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519680,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,7cb1ae8c8135bce7861abce329476c4a655c5c14
/etc/ssl/certs/E-Tugra_Certification_Authority.pem,/etc/ssl/certs/E-Tugra_Certification_Authority.pem,file,1681268940,1,,,,70,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519682,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,1386ab5d0744283b997d8bb67310d4bb33bd5b50
/etc/ssl/certs/DigiCert_Trusted_Root_G4.pem,/etc/ssl/certs/DigiCert_Trusted_Root_G4.pem,file,1681268940,1,,,,63,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519681,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,adf84f500a18f91c1e45ecc5f5d00bc9a7ce9fa5
/etc/ssl/certs/EC-ACC.pem,/etc/ssl/certs/EC-ACC.pem,file,1681268940,1,,,,45,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519683,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,75331bc9667b8dba8f0b8da33433a832d3d4d448
/etc/ssl/certs/Entrust.net_Premium_2048_Secure_Server_CA.pem,/etc/ssl/certs/Entrust.net_Premium_2048_Secure_Server_CA.pem,file,1681268940,1,,,,80,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519684,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,cbe72f2994f7dfb5a92c3c3a8c8902e4830ee79e
/etc/ssl/certs/Entrust_Root_Certification_Authority.pem,/etc/ssl/certs/Entrust_Root_Certification_Authority.pem,file,1681268940,1,,,,75,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519685,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,afbeafb68103e531ac4d912ee46e2412470da3d2
/etc/ssl/certs/Entrust_Root_Certification_Authority_-_EC1.pem,/etc/ssl/certs/Entrust_Root_Certification_Authority_-_EC1.pem,file,1681268940,1,,,,81,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519686,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,8cb6775c214ac5f031592d1b026795d4a0cfcc6b
/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G2.pem,/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G2.pem,file,1681268940,1,,,,80,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519687,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,c319b6da8718ae50c2352f33a872360c811b6376
/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G4.pem,/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G4.pem,file,1681268940,1,,,,80,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519688,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,99b7e495cb11c1b733b18a135bee934d85f433f9
/etc/ssl/certs/GDCA_TrustAUTH_R5_ROOT.pem,/etc/ssl/certs/GDCA_TrustAUTH_R5_ROOT.pem,file,1681268940,1,,,,61,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519689,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,53cff83145bc5f34a1261d9a789b8cffe1abf33f
/etc/ssl/certs/GLOBALTRUST_2020.pem,/etc/ssl/certs/GLOBALTRUST_2020.pem,file,1681268940,1,,,,55,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519690,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,310d0c3f7b42d1104940c6c43088a181b949c6b3
/etc/ssl/certs/GTS_Root_R2.pem,/etc/ssl/certs/GTS_Root_R2.pem,file,1681268940,1,,,,50,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519692,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,555ca045d83e3202047503fbf82bf5b1f47f27da
/etc/ssl/certs/GTS_Root_R1.pem,/etc/ssl/certs/GTS_Root_R1.pem,file,1681268940,1,,,,50,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519691,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,c8900594c4e2dcfa384dd8628aeccc211475047d
/etc/ssl/certs/GTS_Root_R4.pem,/etc/ssl/certs/GTS_Root_R4.pem,file,1681268940,1,,,,50,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519694,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,67db696d702ecb73150dc3b2230ad01f9279e202
/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R4.pem,/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R4.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519695,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,c3dad0abc1b6a89bb1d120bcb0a8c3afc02803ca
/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R5.pem,/etc/ssl/certs/GlobalSign_ECC_Root_CA_-_R5.pem,file,1681268940,1,,,,66,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519696,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,cd3dc8a261780ff1291e47ec709457fdace86457
/etc/ssl/certs/GTS_Root_R3.pem,/etc/ssl/certs/GTS_Root_R3.pem,file,1681268940,1,,,,50,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519693,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,83247c39d1ba7a13dcb89f5afd32dce4797d2a6e
/etc/ssl/certs/GlobalSign_Root_CA.pem,/etc/ssl/certs/GlobalSign_Root_CA.pem,file,1681268940,1,,,,57,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519697,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,aae5faa0f31874dba820b1ee0aa9a5526293edb8
/etc/ssl/certs/GlobalSign_Root_CA_-_R2.pem,/etc/ssl/certs/GlobalSign_Root_CA_-_R2.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519698,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,4694a3c268734730ec5d954e52c54572be49c81f
/etc/ssl/certs/GlobalSign_Root_CA_-_R3.pem,/etc/ssl/certs/GlobalSign_Root_CA_-_R3.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519699,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,cce694e893b9bc80f6abc59a03dcf20d41f48109
/etc/ssl/certs/GlobalSign_Root_CA_-_R6.pem,/etc/ssl/certs/GlobalSign_Root_CA_-_R6.pem,file,1681268940,1,,,,62,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519700,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,fb7209f1d682c9804653e232c5a397d4d66f959b
/etc/ssl/certs/GlobalSign_Root_E46.pem,/etc/ssl/certs/GlobalSign_Root_E46.pem,file,1681268940,1,,,,58,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519701,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,e0260d11d973e47410e3a3a2d067cab0aa26e925
/etc/ssl/certs/GlobalSign_Root_R46.pem,/etc/ssl/certs/GlobalSign_Root_R46.pem,file,1681268940,1,,,,58,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519702,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,dbf9e8d728185d2ec70cb10dea75d8f29b6a126c
/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_ECC_RootCA_2015.pem,/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_ECC_RootCA_2015.pem,file,1681268940,1,,,,98,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519705,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,14fce1668355f62c33c64b59e386847cd16c6005
/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_RootCA_2011.pem,/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_RootCA_2011.pem,file,1681268940,1,,,,94,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519706,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,8fa3684a56fe3d50081ccce3668542672133bd9e
/etc/ssl/certs/Go_Daddy_Root_Certificate_Authority_-_G2.pem,/etc/ssl/certs/Go_Daddy_Root_Certificate_Authority_-_G2.pem,file,1681268940,1,,,,79,rwxrwxrwx,0,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,root,root,1668614886,519704,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,4a811cb3559b4743b1682caf242204c93019f626
