scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 05:19:08,udp,0.0.0.0,55087,,0,0,0,0, ,73640,chrome.exe,baa871fb815d9edaee8c0e7d63bc9dbb57066893,95f3e408cdfb119a74a9fdd95f8ac3feca75db0a
0,2023/04/12 05:19:08,udp,0.0.0.0,61135,,0,0,0,0, ,73640,chrome.exe,dbe3a299cf0fc72b41103bb3329d3aba0009fba2,ab893bb2a887b89b7075deb81ebefee35a9fda51
0,2023/04/12 05:19:08,udp,0.0.0.0,53433,,0,0,0,0, ,73640,chrome.exe,afc647ab279b2ecc045ffdf4a8932a29d04bbbd3,4bfcc04537862e660f2453306f5329428184dcbb
0,2023/04/12 05:19:08,udp6,::,55464,,0,0,0,0, ,73640,chrome.exe,4fd1d421521e417fcccf33225afb290660741474,9ac07ea6a2f44cb1cb9ff89fc49173a3f9324005
0,2023/04/12 05:19:08,udp,0.0.0.0,55464,,0,0,0,0, ,73640,chrome.exe,dbb9d46f921493db2b821b9646286442864dd8b7,979773ec2070c5ba67266df66d1156babeffaca2
0,2023/04/12 05:19:08,udp,0.0.0.0,49666,,0,0,0,0, ,73640,chrome.exe,7cd4852eaa6430cd88fbe6b20e04cdc7dbe3c0d2,4bb52f3984a3014dd62304ef25c874cf13ebf7b3
0,2023/04/12 05:19:08,udp6,::,61135,,0,0,0,0, ,73640,chrome.exe,900931bc34ca119ff0a9d02421d6a06b33643f80,66b65c6c13acd05adc442510c98d73982bb3b764
0,2023/04/12 05:19:08,udp,0.0.0.0,53487,,0,0,0,0, ,73640,chrome.exe,1d67c5c76013b85bf92b9284f9f94b3f3af3a3d4,9b20e08b8811b975359127ea47822e2cb49ca136
0,2023/04/12 05:19:08,udp,0.0.0.0,56654,,0,0,0,0, ,2108,svchost.exe,c88404a27f1c2d56f79ba25e6b6412f37727ab8a,30cac79c473d2c6bc636c83c1309d23c75494f88
0,2023/04/12 05:19:08,udp,0.0.0.0,5353,,0,0,0,0, ,75648,chrome.exe,9cc818d413164c776528af88649c3277e8e5ddca,b70a80e0df152a12d79120be4f423979596dbaab
0,2023/04/12 05:19:08,udp,0.0.0.0,54152,,0,0,0,0, ,73640,chrome.exe,102654718f7305ca1c4abe8556b70ad7c634c5de,0fc8f6eb46b00c290462079bee32e06cbc7eda85
0,2023/04/12 05:19:09,udp,0.0.0.0,64326,,0,0,0,0, ,73640,chrome.exe,b9b405345f22ee8e9927690ccfa4119e4cfacf92,bcfff9b17183e4a3b7ed92639d48a9a7d5b34278
0,2023/04/12 05:19:09,udp6,::,49666,,0,0,0,0, ,73640,chrome.exe,b1a1fd3d03eaa1b5c6542ab15d78c4a98a2c8f0e,c153456fbb367d142af5cb0e5c0aedb014571a97
0,2023/04/12 05:19:09,udp,0.0.0.0,61956,,0,0,0,0, ,2108,svchost.exe,7010655ce20cc9756d3f792249c3415d2e05e0e4,db48647c049ae7abd9edb2e4ac1972e6e62db9f6
0,2023/04/12 05:19:10,udp6,::,61956,,0,0,0,0, ,2108,svchost.exe,a28833b3447b51a32f5f8ae2244fec7408d732f7,e5b601a97e16f5bafbf57fea784f4bea00709760
0,2023/04/12 05:19:10,udp6,::,55087,,0,0,0,0, ,73640,chrome.exe,63f3699fdb732cac383905833f64e8023b0c6876,19093bd70c329f312ee8f3a6f1fabc9eb1145880
0,2023/04/12 05:19:10,udp6,::,56654,,0,0,0,0, ,2108,svchost.exe,f1f5e7e738f7f127bdfd67217bc9dac8331d08d5,f5faf394e923aebdd70d793879e1f620c8264267
0,2023/04/12 05:42:06,udp,0.0.0.0,62567,,0,0,0,0, ,73640,chrome.exe,a7bdb69b118209a05d6505f8acdeb4d7137d6193,b46d9275913e33a343b2ea38d9219ccb9279343c
0,2023/04/12 05:42:06,udp6,::,53487,,0,0,0,0, ,73640,chrome.exe,954d687dc346cdae46a05abc32a63a82937c1812,a86ec40cce4304860cded1e57093ed6f10ddfff4
0,2023/04/12 05:42:06,udp6,::,63026,,0,0,0,0, ,73640,chrome.exe,b61f752be456495606035d90a59139e310a346e1,32427e2a971c3aed29948de3f5d2c0b4e0c10d10
0,2023/04/12 05:42:06,udp6,::,53433,,0,0,0,0, ,73640,chrome.exe,4159004f15ad4cfdc04cc6df95ca409e54a39445,65c3cda8333429098651472b2cbc61a790f65e68
0,2023/04/12 05:42:07,udp,0.0.0.0,62110,,0,0,0,0, ,73640,chrome.exe,9aeebe57806ea8dd44da830a2ae6b078b44db4be,c1b84c4f15b936ad4551b2c9e8f3324926677dae
0,2023/04/12 05:42:07,udp6,::,64876,,0,0,0,0, ,73640,chrome.exe,e5e36dc5072a83e404ce874716ec13519b6a1389,83679be0db9755f2b619af1aa2d56548735d233f
0,2023/04/12 05:42:08,udp6,::,54152,,0,0,0,0, ,73640,chrome.exe,ee345200f83f79bffaf86e5446b2a8889e6dedf1,d5e400e53ff168e553a2f139b13332ac4ebe907a
0,2023/04/12 05:42:08,udp6,::,62110,,0,0,0,0, ,73640,chrome.exe,a521cfd80b485258c23e3d85247787912ca97e71,f0546c87e69d23e36428c1c0da312a32b64853ed
0,2023/04/12 05:42:08,udp,0.0.0.0,63026,,0,0,0,0, ,73640,chrome.exe,216de10f44fc8975478364a585eb2d536c3f76bb,f9bef59ac4a3e5594d29d833fe034720f66e0f49
